Index, Altitude, kalmanAltitude, kalmanVelocity, kalmanAcceleration, ax, ay, az, islaunch, isApogee1, isApogee2, isApogee3
316,1561.88,1564.18,0.02,0.01,3.18,-8.3,4.2,1,0,1,1
317,1561.88,1564.32,0.11,0.05,2.95,-8.55,4.47,1,0,1,1
318,1561.88,1564.39,0.16,0.07,3.24,-8.38,4.45,1,0,1,1
319,1561.88,1564.46,0.21,0.09,3.03,-8.6,4.28,1,0,1,1
320,1561.88,1564.57,0.29,0.12,2.95,-8.32,4.29,1,0,1,1
321,1561.88,1564.64,0.33,0.14,3.11,-8.54,4.28,1,0,1,1
322,1561.88,1564.69,0.37,0.15,3.16,-8.72,3.72,1,0,1,1
323,1561.88,1564.77,0.42,0.17,3.94,-9.09,3.47,1,0,1,1
324,1561.88,1564.9,0.49,0.19,3.73,-8.98,2.44,1,0,1,1
325,1561.88,1564.96,0.52,0.19,5.48,-7.59,2.03,1,0,1,1
326,1561.88,1565.03,0.55,0.2,5.87,-8.27,1.74,1,0,1,1
327,1561.88,1565.08,0.57,0.2,6.28,-8.6,1.62,1,0,1,1
328,1561.88,1565.15,0.6,0.21,6.02,-8.04,0.86,1,0,1,1
329,1561.88,1565.2,0.61,0.2,6.1,-8.38,0.21,1,0,1,1
330,1561.88,1565.24,0.62,0.2,7.02,-7.5,-0.79,1,0,1,1
331,1561.88,1565.27,0.62,0.2,6.62,-6.94,0.8,1,0,1,1
332,1561.88,1565.25,0.6,0.19,7.13,-7.05,1.42,1,0,1,1
333,1561.88,1565.15,0.53,0.16,7.24,-7.13,0.92,1,0,1,1
334,1561.88,1564.97,0.41,0.13,8.15,-7.29,0.32,1,0,1,1
335,1561.88,1564.85,0.33,0.1,7.74,-7.18,0.46,1,0,1,1
336,1561.88,1564.66,0.21,0.07,8.04,-7.84,0.17,1,0,1,1
337,1561.88,1564.5,0.11,0.04,8.2,-5.55,0.12,1,0,1,1
338,1561.88,1564.37,0.04,0.02,8.66,-3.87,0.98,1,0,1,1
339,1561.88,1564.26,-0.02,0.01,9.09,-3.29,2.71,1,0,1,1
340,1561.88,1564.09,-0.11,-0.01,8.07,-4.24,2.48,1,0,1,1
341,1561.88,1563.94,-0.18,-0.02,9.33,-3.97,2.74,1,0,1,1
342,1561.88,1563.86,-0.2,-0.02,9.68,-3.42,3.62,1,0,1,1
343,1561.88,1563.82,-0.2,-0.01,9,-2.65,4.2,1,0,1,1
344,1561.88,1563.75,-0.22,0,7.77,-1.22,5.37,1,0,1,1
345,1561.88,1563.66,-0.23,0.01,8.04,1.29,6.9,1,0,1,1
346,1561.88,1563.6,-0.23,0.03,7.17,0.99,6.88,1,0,1,1
347,1561.88,1563.51,-0.24,0.04,7.35,0.29,7.38,1,0,1,1
348,1561.88,1563.44,-0.24,0.05,6.37,0.61,7.04,1,0,1,1
349,1561.88,1563.41,-0.22,0.07,5.44,1.09,7.32,1,0,1,1
350,1561.88,1563.34,-0.21,0.09,6.23,1.08,7.75,1,0,1,1
351,1561.88,1563.3,-0.19,0.11,6.36,1.14,7.87,1,0,1,1
352,1561.88,1563.26,-0.17,0.13,5.56,0.59,7.91,1,0,1,1
353,1561.88,1563.24,-0.13,0.15,6.64,0.52,7.77,1,0,1,1
354,1561.88,1563.25,-0.08,0.18,4.85,0.43,7.65,1,0,1,1
355,1561.88,1563.25,-0.03,0.2,6.17,0.79,7.52,1,0,1,1
356,1561.88,1563.24,0,0.22,6.57,1.26,7.29,1,0,1,1
357,1561.88,1563.25,0.05,0.25,5.98,0.48,6.99,1,0,1,1
358,1561.88,1563.25,0.09,0.27,5.72,0.88,7.17,1,0,1,1
359,1561.88,1563.27,0.15,0.29,6.28,0.95,7.34,1,0,1,1
360,1561.88,1563.34,0.23,0.32,6.53,1.06,7.89,1,0,1,1
361,1561.88,1563.37,0.29,0.34,6.41,1.04,8.06,1,0,1,1
362,1561.88,1563.38,0.34,0.36,6.49,0.55,7.72,1,0,1,1
363,1561.88,1563.4,0.39,0.38,5.84,0.35,7.15,1,0,1,1
364,1561.88,1563.4,0.42,0.4,6.46,0.32,7.51,1,0,1,1
365,1561.88,1563.42,0.47,0.42,6.32,0.22,7.87,1,0,1,1
366,1561.88,1563.46,0.53,0.44,6.07,0.84,8.56,1,0,1,1
367,1561.88,1563.53,0.61,0.47,6.98,1.45,8.68,1,0,1,1
368,1561.88,1563.56,0.66,0.48,6.55,1.93,7.14,1,0,1,1
369,1561.88,1563.65,0.74,0.5,5.5,2.44,5.89,1,0,1,1
370,1561.88,1563.71,0.79,0.52,4.84,3.99,6.08,1,0,1,1
371,1561.88,1563.75,0.84,0.53,4.72,5.6,6.4,1,0,1,1
372,1561.88,1563.83,0.9,0.54,3.97,5.45,5.45,1,0,1,1
373,1561.88,1563.89,0.95,0.55,4.5,6.41,4.97,1,0,1,1
374,1561.88,1563.88,0.95,0.54,5.56,6.75,4.32,1,0,1,1
375,1561.88,1563.92,0.98,0.54,5.04,6.68,4.02,1,0,1,1
376,1561.88,1563.96,1.01,0.54,5.17,6.86,3.99,1,0,1,1
377,1561.88,1563.96,1.02,0.54,5.74,7.5,4.21,1,0,1,1
378,1561.88,1563.94,1.01,0.53,4.89,6.93,4.28,1,0,1,1
379,1561.88,1563.96,1.03,0.53,3.96,7.02,4.49,1,0,1,1
380,1561.88,1563.97,1.04,0.53,2.87,6.95,5.07,1,0,1,1
381,1561.88,1563.99,1.05,0.53,4.29,7.07,5.22,1,0,1,1
382,1561.88,1564.01,1.07,0.53,3.5,6.92,5.49,1,0,1,1
383,1561.88,1564.02,1.08,0.53,3.12,6.79,5.79,1,0,1,1
384,1561.88,1564.02,1.09,0.53,3.66,6.79,5.77,1,0,1,1
385,1561.88,1564.04,1.1,0.53,4.79,6.62,5.93,1,0,1,1
386,1561.88,1564.06,1.12,0.53,3.19,6.53,5.2,1,0,1,1
387,1561.88,1564.09,1.13,0.53,3.85,7.33,5.66,1,0,1,1
388,1561.88,1564.07,1.12,0.53,3.9,7.13,5.62,1,0,1,1
389,1561.88,1564.1,1.15,0.53,3.75,6.01,5.6,1,0,1,1
390,1561.88,1564.09,1.14,0.52,4.05,7.01,5.33,1,0,1,1
391,1561.88,1564.12,1.16,0.52,4.2,6.6,5.34,1,0,1,1
392,1561.88,1564.19,1.2,0.53,4.7,6.02,6.28,1,0,1,1
393,1561.88,1564.19,1.19,0.53,4.46,5.93,5.97,1,0,1,1
394,1561.88,1564.22,1.21,0.53,3.92,6.34,5.06,1,0,1,1
395,1561.88,1564.22,1.2,0.52,5.48,6.55,4.34,1,0,1,1
396,1561.88,1564.23,1.2,0.52,4.49,7.34,5.31,1,0,1,1
397,1561.88,1564.24,1.2,0.51,5.73,6.31,4.93,1,0,1,1
398,1561.88,1564.27,1.21,0.51,5.7,6.3,4.24,1,0,1,1
399,1561.88,1564.27,1.2,0.5,5.58,6.22,4.41,1,0,1,1
400,1561.88,1564.3,1.21,0.5,5.4,7.01,4.64,1,0,1,1
401,1561.88,1564.33,1.22,0.5,5.83,6.8,4.61,1,0,1,1
402,1561.88,1564.33,1.21,0.49,5.34,6.62,4.02,1,0,1,1
403,1561.88,1564.37,1.21,0.48,6.4,4.99,3.22,1,0,1,1
404,1561.88,1564.39,1.22,0.48,5.56,6.8,6,1,0,1,1
405,1561.88,1564.43,1.24,0.49,6.7,5.23,6.07,1,0,1,1
406,1561.88,1564.48,1.25,0.49,5.98,5.16,5.14,1,0,1,1
407,1561.88,1564.46,1.24,0.48,5.99,5.24,5.45,1,0,1,1
408,1561.88,1564.51,1.25,0.48,6.18,4.76,5.32,1,0,1,1
409,1561.88,1564.48,1.22,0.47,6.75,5.29,4.78,1,0,1,1
410,1561.88,1564.47,1.2,0.46,6.69,4.54,4.49,1,0,1,1
411,1561.88,1564.44,1.18,0.45,7.39,4.58,4.91,1,0,1,1
412,1561.88,1564.43,1.16,0.45,7.25,6.02,4.96,1,0,1,1
413,1561.88,1564.39,1.13,0.43,6.25,5.86,4.33,1,0,1,1
414,1561.88,1564.37,1.1,0.42,7.58,5.88,4.25,1,0,1,1
415,1561.88,1564.37,1.1,0.42,4.71,7.3,5.8,1,0,1,1
416,1561.88,1564.35,1.08,0.42,3.81,6.8,4.52,1,0,1,1
417,1561.88,1564.32,1.05,0.41,0.76,7.56,4.77,1,0,1,1
418,1561.88,1564.33,1.05,0.4,0.78,7.64,4.73,1,0,1,1
419,1561.88,1564.32,1.03,0.4,-0.29,7.85,3.94,1,0,1,1
420,1561.88,1564.29,1,0.38,0.06,8.14,3.73,1,0,1,1
421,1561.88,1564.25,0.97,0.37,0.47,8.26,3.26,1,0,1,1
422,1561.88,1564.18,0.92,0.36,0.34,8.32,4,1,0,1,1
423,1561.88,1564.17,0.91,0.35,0.69,8.76,4.75,1,0,1,1
424,1561.88,1564.1,0.86,0.34,1.23,7.9,4.84,1,0,1,1
425,1561.88,1564.06,0.84,0.34,0.17,6.81,5.04,1,0,1,1
426,1561.88,1564.06,0.83,0.34,0.14,8.58,4.88,1,0,1,1
427,1561.88,1564.06,0.83,0.34,1.83,7.78,5.49,1,0,1,1
428,1561.88,1564.07,0.84,0.34,0.79,7.19,5.91,1,0,1,1
429,1561.88,1564.08,0.85,0.35,1.62,7.74,5.65,1,0,1,1
430,1561.88,1564.04,0.83,0.34,0.65,7.58,5.58,1,0,1,1
431,1561.88,1564.07,0.85,0.35,-0.17,7.4,5.46,1,0,1,1
432,1561.88,1564.09,0.86,0.36,-0.25,7.41,5.27,1,0,1,1
433,1561.88,1564.13,0.88,0.36,-0.48,7.35,5.28,1,0,1,1
434,1561.88,1564.14,0.88,0.36,-0.29,7.7,5.33,1,0,1,1
435,1561.88,1564.19,0.92,0.37,0.28,7.53,5.35,1,0,1,1
436,1561.88,1564.23,0.94,0.38,0.07,7.45,5.66,1,0,1,1
437,1561.88,1564.2,0.92,0.38,0.48,7.16,5.87,1,0,1,1
438,1561.88,1564.2,0.92,0.38,0.62,7.29,5.96,1,0,1,1
439,1561.88,1564.18,0.91,0.38,0.85,7.08,5.91,1,0,1,1
440,1561.88,1564.19,0.92,0.38,0.9,7,6.2,1,0,1,1
441,1561.88,1564.19,0.92,0.39,1.11,7.01,6.37,1,0,1,1
442,1561.88,1564.21,0.93,0.39,0.94,6.89,6.32,1,0,1,1
443,1561.88,1564.17,0.91,0.39,1.07,6.9,6.09,1,0,1,1
444,1561.88,1564.15,0.91,0.39,0.99,6.98,5.88,1,0,1,1
445,1561.88,1564.12,0.89,0.39,1.12,7.09,5.95,1,0,1,1
446,1561.88,1564.15,0.91,0.39,1.07,7.01,6.12,1,0,1,1
447,1561.88,1564.14,0.91,0.4,1.07,7.14,6.2,1,0,1,1
448,1561.88,1564.16,0.92,0.4,1.23,7.02,6.07,1,0,1,1
449,1561.88,1564.19,0.94,0.41,1.21,6.98,6.02,1,0,1,1
450,1561.88,1564.21,0.96,0.41,1.17,6.89,6.01,1,0,1,1
451,1561.88,1564.26,0.99,0.42,1.21,7.05,6.21,1,0,1,1
452,1561.88,1564.21,0.96,0.42,1.63,6.35,5.93,1,0,1,1
453,1561.88,1564.19,0.95,0.42,1.86,7.28,6.16,1,0,1,1
454,1561.88,1564.2,0.96,0.42,3.28,7.44,6.27,1,0,1,1
455,1561.88,1564.26,1,0.43,1.99,6.93,6.35,1,0,1,1
456,1561.88,1564.22,0.98,0.43,1.41,6.55,5.94,1,0,1,1
457,1561.88,1564.21,0.97,0.43,1.82,6.81,5.72,1,0,1,1
458,1561.88,1564.24,0.99,0.43,1.84,6.9,6.03,1,0,1,1
459,1561.88,1564.22,0.98,0.43,1.81,6.79,6.32,1,0,1,1
460,1561.88,1564.22,0.99,0.43,2.08,6.69,6.27,1,0,1,1
461,1561.88,1564.21,0.98,0.43,1.98,6.77,6.28,1,0,1,1
462,1561.88,1564.25,1.01,0.44,1.9,7.04,6.17,1,0,1,1
463,1561.88,1564.25,1.01,0.44,1.78,6.92,6.05,1,0,1,1
464,1561.88,1564.16,0.96,0.43,2.13,6.8,5.97,1,0,1,1
465,1561.88,1564.13,0.94,0.42,2.12,6.77,6.31,1,0,1,1
466,1561.88,1564.09,0.93,0.42,2.01,6.34,6.28,1,0,1,1
467,1561.88,1564.07,0.92,0.42,2.31,6.68,6.29,1,0,1,1
468,1561.88,1564.08,0.94,0.43,2.15,6.86,6.48,1,0,1,1
469,1561.88,1564.12,0.97,0.44,2.45,6.63,6.31,1,0,1,1
470,1561.88,1564.13,0.97,0.44,2.62,6.24,6.28,1,0,1,1
471,1561.88,1564.12,0.97,0.44,2.57,6.17,6.43,1,0,1,1
472,1561.88,1564.09,0.96,0.44,2.48,6.39,6.56,1,0,1,1
473,1561.88,1564.1,0.97,0.44,2.52,6.47,6.52,1,0,1,1
474,1561.88,1564.11,0.99,0.45,2.52,6.46,6.45,1,0,1,1
475,1561.88,1564.07,0.97,0.44,2.6,6.42,6.44,1,0,1,1
476,1561.88,1564.07,0.97,0.45,2.63,6.32,6.39,1,0,1,1
477,1561.88,1564.05,0.97,0.45,2.65,6.16,6.42,1,0,1,1
478,1561.88,1564.09,0.99,0.45,2.72,6.33,6.59,1,0,1,1
479,1561.88,1564.1,1,0.46,2.66,6.2,6.53,1,0,1,1
480,1561.88,1564.08,1,0.46,2.77,6.28,6.56,1,0,1,1
481,1561.88,1564.07,1,0.46,2.79,6.32,6.49,1,0,1,1
482,1561.88,1564.04,0.99,0.46,2.58,6.34,6.4,1,0,1,1
483,1561.88,1564.02,0.98,0.45,2.73,6.65,6.26,1,0,1,1
484,1561.88,1564.06,1.01,0.46,2.8,6.46,6.25,1,0,1,1
485,1561.88,1564.1,1.04,0.47,2.81,6.3,6.42,1,0,1,1
486,1561.88,1564.15,1.07,0.48,2.71,6.3,6.51,1,0,1,1
487,1561.88,1564.19,1.1,0.49,2.69,6.32,6.34,1,0,1,1
488,1561.88,1564.22,1.11,0.49,2.66,6.68,6.44,1,0,1,1
489,1561.88,1564.15,1.07,0.48,2.6,6.5,6.25,1,0,1,1
490,1561.88,1564.12,1.06,0.48,2.33,6.32,5.96,1,0,1,1
491,1561.88,1564.12,1.06,0.48,2.43,6.71,6.22,1,0,1,1
492,1561.88,1564.11,1.06,0.47,2.49,6.65,6.4,1,0,1,1
493,1561.88,1564.08,1.04,0.47,2.48,6.54,6.24,1,0,1,1
494,1561.88,1564.08,1.04,0.47,2.54,6.64,6.15,1,0,1,1
495,1561.88,1564.08,1.05,0.47,2.45,6.72,6.13,1,0,1,1
496,1561.88,1564.1,1.06,0.48,2.54,6.8,6.05,1,0,1,1
497,1561.88,1564.11,1.07,0.48,2.54,6.73,6.04,1,0,1,1
498,1561.88,1564.13,1.08,0.48,2.49,6.74,6.2,1,0,1,1
499,1561.88,1564.14,1.09,0.48,2.63,6.78,6.11,1,0,1,1
500,1561.88,1564.12,1.08,0.48,2.48,6.64,6.04,1,0,1,1
501,1561.88,1564.11,1.07,0.48,2.49,6.76,6.28,1,0,1,1
502,1561.88,1564.09,1.07,0.47,2.53,6.58,6.22,1,0,1,1
503,1561.88,1564.09,1.07,0.47,2.55,6.58,6.06,1,0,1,1
504,1561.88,1564.03,1.04,0.46,2.59,6.64,6.26,1,0,1,1
505,1561.88,1564.07,1.06,0.47,2.47,6.62,6.28,1,0,1,1
506,1561.88,1564.11,1.08,0.48,2.49,6.7,6.14,1,0,1,1
507,1561.88,1564.16,1.11,0.48,2.39,6.74,6.14,1,0,1,1
508,1561.88,1564.18,1.12,0.49,2.38,6.79,6.14,1,0,1,1
509,1561.88,1564.17,1.12,0.48,2.38,6.79,6.12,1,0,1,1
510,1561.88,1564.16,1.11,0.48,2.41,6.77,6.14,1,0,1,1
511,1561.88,1564.2,1.13,0.49,2.32,6.69,6.08,1,0,1,1
512,1561.88,1564.2,1.13,0.49,2.31,6.85,6.01,1,0,1,1
513,1561.88,1564.2,1.13,0.48,2.38,6.82,6,1,0,1,1
514,1561.88,1564.17,1.11,0.48,2.32,6.81,6.11,1,0,1,1
515,1561.88,1564.12,1.08,0.47,2.37,6.86,6.19,1,0,1,1
516,1561.88,1564.05,1.04,0.46,2.35,6.75,6.08,1,0,1,1
517,1561.88,1564.05,1.05,0.46,2.29,6.76,6.1,1,0,1,1
518,1561.88,1564.01,1.02,0.45,2.28,6.92,6.18,1,0,1,1
519,1561.88,1564.06,1.06,0.46,2.16,6.89,6.11,1,0,1,1
520,1561.88,1563.97,1.01,0.45,2.12,6.79,5.88,1,0,1,1
521,1561.88,1563.98,1.01,0.45,2.05,6.92,5.8,1,0,1,1
522,1561.88,1563.97,1.01,0.45,2.06,7.18,5.96,1,0,1,1
523,1561.88,1564,1.03,0.45,1.89,7.15,5.99,1,0,1,1
524,1561.88,1564,1.03,0.45,1.95,7.07,5.71,1,0,1,1
525,1561.88,1564,1.03,0.45,1.73,7.16,5.68,1,0,1,1
526,1561.88,1563.97,1.01,0.45,1.49,7.32,5.62,1,0,1,1
527,1561.88,1563.94,0.99,0.44,1.53,7.41,5.49,1,0,1,1
528,1561.88,1563.96,1,0.44,1.48,7.3,5.57,1,0,1,1
529,1561.88,1564,1.03,0.45,1.94,7.28,5.66,1,0,1,1
530,1561.88,1564.05,1.06,0.46,1.85,7.13,5.75,1,0,1,1
531,1561.88,1564.07,1.07,0.46,1.72,7.08,5.74,1,0,1,1
532,1561.88,1564.03,1.05,0.45,1.64,7.34,5.88,1,0,1,1
533,1561.88,1564.03,1.05,0.45,1.23,7.6,5.73,1,0,1,1
534,1561.88,1564.09,1.08,0.46,1.35,7.14,5.42,1,0,1,1
535,1561.88,1564.13,1.1,0.46,2.51,7.13,5.42,1,0,1,1
536,1561.88,1564.17,1.12,0.47,2.61,7.2,5.23,1,0,1,1
537,1561.88,1564.22,1.14,0.47,3.64,7.07,5.1,1,0,1,1
538,1561.88,1564.25,1.15,0.47,2.58,8.01,5.23,1,0,1,1
539,1561.88,1564.31,1.18,0.47,3.86,8.36,4.8,1,0,1,1
540,1561.88,1564.37,1.2,0.48,4.89,7.64,4.18,1,0,1,1
541,1561.88,1564.42,1.22,0.48,3.86,6.66,5.07,1,0,1,1
542,1561.88,1564.43,1.22,0.47,3.52,6.04,5.19,1,0,1,1
543,1561.88,1564.47,1.23,0.48,2.16,5.87,5.36,1,0,1,1
544,1561.88,1564.47,1.22,0.47,3.31,7.14,6.09,1,0,1,1
545,1561.88,1564.51,1.24,0.48,4.04,8.49,6.4,1,0,1,1
546,1561.88,1564.54,1.24,0.47,3.35,7.46,3.42,1,0,1,1
547,1561.88,1564.58,1.25,0.47,1.68,8.8,5.31,1,0,1,1
548,1561.88,1564.61,1.25,0.46,4.12,9.03,2.81,1,0,1,1
549,1561.88,1564.56,1.2,0.44,3.12,9.41,2.88,1,0,1,1
550,1561.88,1564.51,1.15,0.42,2.17,7.98,1.76,1,0,1,1
551,1561.88,1564.51,1.12,0.4,2.24,8.63,0.58,1,0,1,1
552,1561.88,1564.48,1.08,0.38,2.73,9.5,-0.49,1,0,1,1
553,1561.88,1564.44,1.02,0.35,4.25,8.81,-0.38,1,0,1,1
554,1561.88,1564.42,0.99,0.34,-1.24,9.35,1.36,1,0,1,1
555,1561.88,1564.41,0.96,0.32,-3.48,7.98,0.9,1,0,1,1
556,1561.88,1564.37,0.91,0.3,-5.02,8.36,0.69,1,0,1,1
557,1561.88,1564.28,0.84,0.27,-4.89,7.32,0.92,1,0,1,1
558,1561.88,1564.26,0.8,0.25,-7.17,7.49,-0.34,1,0,1,1
559,1561.88,1564.24,0.77,0.23,-9.05,7.14,-0.59,1,0,1,1
560,1561.88,1564.17,0.69,0.2,-3.16,4.8,-3.67,1,0,1,1
561,1561.88,1564.09,0.61,0.16,-7.1,5.22,-4.12,1,0,1,1
562,1561.88,1564.02,0.53,0.12,-7.98,2.07,-5.57,1,0,1,1
563,1561.88,1563.98,0.47,0.09,-8.21,1.83,-5.78,1,0,1,1
564,1561.88,1563.87,0.37,0.05,-8.18,-0.96,-6.83,1,0,1,1
565,1561.88,1563.77,0.27,0,-5.61,-0.93,-7.61,1,0,1,1
566,1561.88,1563.69,0.18,-0.04,-6.45,-1.02,-7.17,1,0,1,1
567,1561.88,1563.68,0.14,-0.07,-5.74,-0.85,-7.86,1,0,1,1
568,1561.88,1563.61,0.06,-0.11,-4.88,-0.47,-8.41,1,0,1,1
569,1561.88,1563.53,-0.03,-0.15,-5.03,-1.18,-8.77,1,0,1,1
570,1561.88,1563.52,-0.07,-0.17,-4.8,-1.44,-8.87,1,0,1,1
571,1561.88,1563.52,-0.11,-0.2,-3.76,0.09,-8.69,1,0,1,1
572,1561.88,1563.48,-0.18,-0.23,-3.66,-1.03,-9.07,1,0,1,1
573,1561.88,1563.44,-0.24,-0.26,-3.17,-0.35,-9.15,1,0,1,1
574,1561.88,1563.41,-0.3,-0.29,-3.09,-1.45,-9.85,1,0,1,1
575,1561.88,1563.34,-0.38,-0.32,-3.42,-1.29,-9.68,1,0,1,1
576,1561.88,1563.3,-0.44,-0.35,-2.45,-0.06,-9.42,1,0,1,1
577,1561.88,1563.3,-0.48,-0.37,-2.53,0.21,-10.21,1,0,1,1
578,1561.88,1563.26,-0.54,-0.4,-2.85,1.47,-9.48,1,0,1,1
579,1561.88,1563.23,-0.59,-0.42,-2.36,0.69,-9.79,1,0,1,1
580,1561.88,1563.14,-0.68,-0.46,-3.01,0.8,-9.74,1,0,1,1
581,1561.88,1563.15,-0.71,-0.47,-2.71,0.81,-9.76,1,0,1,1
582,1561.88,1563.1,-0.78,-0.5,-3.1,0.66,-9.77,1,0,1,1
583,1561.88,1563.03,-0.84,-0.52,-2.91,0.75,-9.78,1,0,1,1
584,1561.88,1562.97,-0.91,-0.55,-2.78,0.78,-9.76,1,0,1,1
585,1561.88,1562.94,-0.96,-0.57,-2.65,0.62,-9.75,1,0,1,1
586,1561.88,1562.9,-1.01,-0.58,-2.22,0.8,-9.49,1,0,1,1
587,1561.88,1562.86,-1.06,-0.6,-3.29,1.22,-9.83,1,0,1,1
588,1561.88,1562.82,-1.11,-0.62,-3.23,0.94,-9.72,1,0,1,1
