Index, Altitude, kalmanAltitude, kalmanVelocity, kalmanAcceleration, ax, ay, az, islaunch, isApogee1, isApogee2, isApogee3
1186,1564.57,1562.02,-1.66,-0.71,-2.01,3.17,-8.45,1,0,0,1
1187,1563.61,1562,-1.67,-0.71,-0.39,0.59,-10.32,1,0,0,1
1188,1563.7,1561.99,-1.68,-0.72,-3.25,1.29,-10.41,1,0,0,1
1189,1563.7,1561.98,-1.68,-0.72,-3.95,2.57,-9.43,1,0,0,1
1190,1563.9,1561.99,-1.68,-0.72,2.82,1.41,-10.75,1,0,0,1
1191,1564.09,1562.03,-1.66,-0.71,0.76,4.19,-9.38,1,0,0,1
1192,1563.99,1562.05,-1.65,-0.71,-1.83,2.05,-9.74,1,0,0,1
1193,1564.28,1562.1,-1.62,-0.71,-0.4,1.24,-10.45,1,0,0,1
1194,1564.09,1562.13,-1.61,-0.71,-2.13,1.64,-10.17,1,0,0,1
1195,1564.09,1562.15,-1.6,-0.7,-0.79,2.29,-9.79,1,0,0,1
1196,1564.18,1562.19,-1.59,-0.7,1.24,1.07,-10.18,1,0,0,1
1197,1563.7,1562.17,-1.6,-0.7,-2.64,2.25,-9.13,1,0,0,1
1198,1564.09,1562.19,-1.59,-0.7,-0.63,2.35,-9.68,1,0,0,1
1199,1564.18,1562.22,-1.58,-0.7,-0.73,3.43,-10,1,0,0,1
1200,1564.76,1562.32,-1.52,-0.68,-3.96,5.88,-8.77,1,0,0,1
1201,1564.09,1562.33,-1.52,-0.69,-0.22,-1.25,-10.53,1,0,0,1
1202,1564.18,1562.35,-1.52,-0.69,-1.87,4.79,-10.59,1,0,0,1
1203,1564.18,1562.36,-1.52,-0.69,1.3,-0.71,-10.58,1,0,0,1
1204,1563.99,1562.36,-1.53,-0.7,-2.14,4.25,-9.49,1,0,0,1
1205,1564.09,1562.38,-1.53,-0.69,-1.46,5.34,-8.6,1,0,0,1
1206,1564.18,1562.39,-1.53,-0.7,-0.38,0.79,-11.04,1,0,0,1
1207,1564.28,1562.41,-1.52,-0.7,-1.71,2.45,-9.56,1,0,0,1
1208,1563.8,1562.38,-1.55,-0.71,3.48,2.51,-10.75,1,0,0,1
1209,1564.47,1562.42,-1.53,-0.7,-3.58,0.77,-9.79,1,0,0,1
1210,1564.09,1562.42,-1.54,-0.71,0.47,1.22,-10.51,1,0,0,1
1211,1563.9,1562.39,-1.57,-0.72,-0.67,-0.48,-10.78,1,0,0,1
1212,1564.28,1562.43,-1.55,-0.71,-4.39,7.14,-7.81,1,0,0,1
1213,1563.7,1562.39,-1.57,-0.71,-2.02,7.36,-7.5,1,0,0,1
1214,1564.38,1562.42,-1.57,-0.71,-0.54,-1.56,-10.93,1,0,0,1
1215,1564.28,1562.44,-1.56,-0.71,-2.59,3.32,-9.29,1,0,0,1
1216,1564.18,1562.45,-1.56,-0.71,-2.61,2.05,-9.12,1,0,0,1
1217,1564.47,1562.48,-1.55,-0.71,1.13,3.91,-10.88,1,0,0,1
1218,1563.99,1562.46,-1.57,-0.72,-1.13,3.3,-10.55,1,0,0,1
1219,1563.61,1562.4,-1.62,-0.73,-0.83,1.09,-10.08,1,0,0,1
1220,1563.9,1562.37,-1.64,-0.74,-2.27,1.56,-9.86,1,0,0,1
1221,1563.9,1562.35,-1.65,-0.74,-1.69,3.12,-9.31,1,0,0,1
1222,1563.99,1562.33,-1.67,-0.75,-0.4,1.62,-10.4,1,0,0,1
1223,1563.9,1562.31,-1.69,-0.75,-1.4,1.49,-10.04,1,0,0,1
1224,1564.18,1562.32,-1.69,-0.75,-1.25,1.8,-10.09,1,0,0,1
1225,1563.7,1562.27,-1.71,-0.76,-1.73,2.65,-9.62,1,0,0,1
1226,1564.28,1562.29,-1.71,-0.76,-0.55,-0.37,-11.14,1,0,0,1
1227,1564.28,1562.31,-1.7,-0.75,-1.28,1.23,-9.65,1,0,0,1
1228,1563.8,1562.28,-1.72,-0.76,-0.97,3.2,-9.11,1,0,0,1
1229,1564.38,1562.3,-1.71,-0.76,0.24,0.75,-11.89,1,0,0,1
1230,1564.28,1562.32,-1.71,-0.76,-0.35,2.9,-9.93,1,0,0,1
1231,1564.38,1562.35,-1.69,-0.75,-1.63,2.62,-9.77,1,0,0,1
1232,1563.7,1562.3,-1.72,-0.76,-0.68,2.85,-9.84,1,0,0,1
1233,1564.38,1562.32,-1.72,-0.76,-1.93,1.87,-11.48,1,0,0,1
1234,1563.8,1562.27,-1.75,-0.78,0.91,0.61,-11.46,1,0,0,1
1235,1563.9,1562.25,-1.77,-0.78,-1.12,1.54,-9.34,1,0,0,1
1236,1564.38,1562.28,-1.75,-0.77,-2.47,3.41,-9.09,1,0,0,1
1237,1563.99,1562.27,-1.75,-0.77,-3.24,2.63,-8.97,1,0,0,1
1238,1563.9,1562.26,-1.75,-0.76,-1.88,1.35,-8.18,1,0,0,1
1239,1563.9,1562.23,-1.77,-0.77,-0.4,1.26,-9.78,1,0,0,1
1240,1564.38,1562.27,-1.75,-0.76,-0.1,2.94,-9.86,1,0,0,1
1241,1563.99,1562.25,-1.76,-0.76,-1.07,1.03,-10.08,1,0,0,1
1242,1563.7,1562.2,-1.79,-0.77,-0.13,2.02,-10.81,1,0,0,1
1243,1564.28,1562.22,-1.78,-0.77,2.65,0.77,-10.74,1,0,0,1
1244,1563.61,1562.17,-1.81,-0.78,-4.36,-0.45,-9.75,1,0,0,1
1245,1563.42,1562.09,-1.85,-0.79,-0.96,2.33,-10.05,1,0,0,1
1246,1563.8,1562.07,-1.87,-0.79,-1,1.49,-10.4,1,0,0,1
1247,1564.47,1562.12,-1.83,-0.78,-2.58,0.56,-9.74,1,0,0,1
1248,1563.99,1562.12,-1.83,-0.78,-1.19,1.86,-10.1,1,0,0,1
1249,1563.9,1562.1,-1.84,-0.78,-2.35,1.93,-9.75,1,0,0,1
1250,1564.47,1562.15,-1.81,-0.77,-1.01,1.56,-10.1,1,0,0,1
1251,1563.9,1562.14,-1.82,-0.77,-1.36,1.73,-9.96,1,0,0,1
1252,1563.9,1562.12,-1.82,-0.77,-1.98,1.84,-9.9,1,0,0,1
1253,1564.09,1562.13,-1.82,-0.77,-1.53,1.45,-10.04,1,0,0,1
1254,1563.13,1562.03,-1.87,-0.79,-1.38,1.37,-10.09,1,0,0,1
1255,1563.9,1562.02,-1.88,-0.79,-1.55,1.72,-10.03,1,0,0,1
1256,1563.7,1561.99,-1.89,-0.79,-1.57,1.64,-10.06,1,0,0,1
1257,1563.99,1561.99,-1.88,-0.79,-1.17,1.44,-10.08,1,0,0,1
1258,1564.47,1562.05,-1.84,-0.77,-1.11,1.35,-10.15,1,0,0,1
1259,1563.7,1562.02,-1.86,-0.78,-1.61,1.73,-9.94,1,0,0,1
1260,1563.61,1561.98,-1.88,-0.78,-1.41,1.36,-10.1,1,0,0,1
1261,1564.09,1562,-1.86,-0.78,-0.99,1.7,-10.08,1,0,0,1
1262,1564.18,1562.03,-1.84,-0.77,-1.56,1.56,-10.03,1,0,0,1
1263,1563.8,1562.01,-1.85,-0.77,-1.15,1.37,-10.11,1,0,0,1
1264,1564.09,1562.03,-1.84,-0.77,-1.39,1.62,-10.05,1,0,0,1
1265,1564.09,1562.04,-1.82,-0.76,-1.25,1.58,-9.98,1,0,0,1
1266,1564.09,1562.06,-1.81,-0.76,-1.45,1.6,-10.08,1,0,0,1
1267,1563.8,1562.04,-1.82,-0.76,-1.12,1.39,-10.12,1,0,0,1
1268,1564.09,1562.06,-1.81,-0.76,-1.3,1.58,-10.05,1,0,0,1
1269,1564.95,1562.17,-1.74,-0.74,-1.29,1.5,-10.12,1,0,0,1
1270,1564.47,1562.22,-1.71,-0.73,-1.33,1.78,-10.01,1,0,0,1
1271,1564.09,1562.22,-1.71,-0.73,-1.53,1.47,-10.05,1,0,0,1
1272,1564.57,1562.28,-1.68,-0.73,-0.8,1.51,-10.15,1,0,0,1
1273,1564.76,1562.36,-1.64,-0.72,-1.14,0.96,-10.19,1,0,0,1
1274,1564.66,1562.42,-1.6,-0.71,-1.59,1.94,-9.95,1,0,0,1
1275,1564.18,1562.42,-1.61,-0.71,-1.34,1.37,-10.14,1,0,0,1
1276,1564.66,1562.48,-1.58,-0.7,-1.26,1.14,-10.18,1,0,0,1
1277,1564.47,1562.51,-1.57,-0.7,-1.55,1.67,-9.98,1,0,0,1
1278,1564.09,1562.5,-1.58,-0.71,-1.06,1.38,-10.12,1,0,0,1
1279,1564.38,1562.51,-1.58,-0.71,-1.24,1.36,-10.15,1,0,0,1
1280,1563.99,1562.49,-1.6,-0.72,-1.4,1.79,-9.96,1,0,0,1
1281,1564.18,1562.48,-1.61,-0.72,-1.4,1.5,-10.05,1,0,0,1
1282,1564.09,1562.47,-1.62,-0.72,-1.15,1.43,-10.18,1,0,0,1
1283,1564.18,1562.46,-1.63,-0.73,-0.86,1.13,-10.47,1,0,0,1
1284,1564.38,1562.48,-1.63,-0.73,-0.47,1.74,-10.36,1,0,0,1
1285,1564.09,1562.46,-1.64,-0.73,-2.09,2.28,-9.8,1,0,0,1
1286,1563.99,1562.44,-1.66,-0.74,-0.86,1.8,-10.17,1,0,0,1
1287,1564.57,1562.48,-1.64,-0.73,-1.26,1.16,-10.11,1,0,0,1
1288,1564.47,1562.5,-1.63,-0.73,-1.35,1.84,-9.98,1,0,0,1
1289,1564.28,1562.5,-1.64,-0.73,-1.15,1.23,-10.23,1,0,0,1
1290,1564.28,1562.51,-1.64,-0.74,-1.29,1.33,-10.13,1,0,0,1
1291,1563.9,1562.46,-1.67,-0.75,-1.28,1.36,-10.08,1,0,0,1
1292,1563.9,1562.42,-1.7,-0.75,-0.85,1.87,-10.21,1,0,0,1
1293,1564.09,1562.41,-1.71,-0.76,-1.46,1.26,-9.92,1,0,0,1
1294,1564.66,1562.46,-1.69,-0.75,-1.18,1.44,-10.05,1,0,0,1
1295,1564.09,1562.44,-1.7,-0.75,-1.25,2.31,-10.05,1,0,0,1
1296,1564.09,1562.42,-1.72,-0.76,-1.44,1.2,-10.2,1,0,0,1
1297,1564.66,1562.47,-1.69,-0.75,-1.95,1.59,-9.93,1,0,0,1
1298,1564.47,1562.49,-1.68,-0.75,-0.89,1.39,-10.2,1,0,0,1
1299,1564.38,1562.5,-1.68,-0.75,-1.38,1.39,-10.08,1,0,0,1
1300,1564.18,1562.49,-1.69,-0.75,-1.51,1.82,-9.93,1,0,0,1
1301,1564.09,1562.46,-1.71,-0.76,-1.34,1.12,-10.17,1,0,0,1
1302,1564.18,1562.45,-1.72,-0.76,-0.8,0.92,-10.26,1,0,0,1
1303,1563.8,1562.4,-1.75,-0.77,-1.39,1.13,-9.96,1,0,0,1
1304,1564.28,1562.4,-1.75,-0.77,-1.26,1.67,-10,1,0,0,1
1305,1564.47,1562.43,-1.74,-0.76,-1.79,1.23,-10.09,1,0,0,1
1306,1563.99,1562.4,-1.76,-0.77,-1.2,1.75,-10.08,1,0,0,1
1307,1564.38,1562.41,-1.75,-0.77,-1.3,0.62,-10.21,1,0,0,1
1308,1563.42,1562.31,-1.81,-0.78,-1.13,0.78,-10.3,1,0,0,1
1309,1564.09,1562.3,-1.82,-0.78,-1.51,1.26,-10.16,1,0,0,1
1310,1563.9,1562.26,-1.84,-0.79,-1.62,1.51,-9.96,1,0,0,1
1311,1563.99,1562.24,-1.85,-0.79,-1.22,1.11,-10.26,1,0,0,1
1312,1564.38,1562.26,-1.83,-0.79,-1.73,1.46,-10.07,1,0,0,1
1313,1563.99,1562.24,-1.85,-0.79,-1.52,1.21,-10.11,1,0,0,1
1314,1564.18,1562.24,-1.84,-0.79,-1.21,0.98,-10.07,1,0,0,1
1315,1563.9,1562.21,-1.86,-0.79,-1.7,1.65,-9.95,1,0,0,1
1316,1564.09,1562.21,-1.86,-0.79,-1.21,1.13,-10.16,1,0,0,1
1317,1563.9,1562.18,-1.88,-0.79,-2.17,1.65,-10.36,1,0,0,1
1318,1563.99,1562.16,-1.88,-0.79,-0.11,1.52,-9.68,1,0,0,1
1319,1563.7,1562.12,-1.9,-0.79,-3.34,1.44,-9.6,1,0,0,1
1320,1563.51,1562.05,-1.94,-0.81,0.91,-0.71,-10.82,1,0,0,1
1321,1564.09,1562.06,-1.93,-0.8,-2.59,1.99,-9.75,1,0,0,1
1322,1564.66,1562.12,-1.88,-0.79,-0.75,0.76,-10.41,1,0,0,1
1323,1564.18,1562.13,-1.88,-0.79,-0.61,0.26,-10.55,1,0,0,1
1324,1564.66,1562.2,-1.83,-0.77,-2.78,2.15,-9.47,1,0,0,1
1325,1564.28,1562.22,-1.82,-0.77,-1.19,0.28,-10.47,1,0,0,1
1326,1564.18,1562.22,-1.82,-0.77,-1.52,1.17,-10.07,1,0,0,1
1327,1564.28,1562.24,-1.8,-0.76,-1.56,1.44,-10,1,0,0,1
1328,1564.66,1562.3,-1.77,-0.76,-0.49,-0.54,-10.87,1,0,0,1
1329,1564.09,1562.29,-1.78,-0.76,-1.9,1.8,-9.84,1,0,0,1
1330,1564.18,1562.29,-1.77,-0.76,-1.22,0.75,-10.29,1,0,0,1
1331,1564.09,1562.28,-1.78,-0.76,-1.49,1.48,-9.99,1,0,0,1
1332,1564.18,1562.28,-1.78,-0.76,-2.19,2.73,-10.59,1,0,0,1
1333,1564.38,1562.31,-1.77,-0.76,-1.74,0.05,-10.45,1,0,0,1
1334,1564.18,1562.31,-1.76,-0.76,-1.36,1.54,-9.89,1,0,0,1
1335,1564.28,1562.32,-1.76,-0.75,-1.12,0.74,-10.28,1,0,0,1
1336,1564.47,1562.35,-1.74,-0.75,-2.11,1.17,-10.03,1,0,0,1
1337,1563.8,1562.31,-1.77,-0.76,-1.16,1.1,-10.23,1,0,0,1
1338,1564.09,1562.3,-1.77,-0.76,-1.52,1.1,-10.14,1,0,0,1
1339,1564.57,1562.34,-1.75,-0.75,-1.39,1.37,-10.13,1,0,0,1
1340,1564.09,1562.33,-1.75,-0.75,-1.82,0.95,-10.12,1,0,0,1
1341,1564.76,1562.4,-1.72,-0.74,-1.56,1.06,-10.21,1,0,0,1
1342,1564.47,1562.42,-1.7,-0.74,-1.75,2.04,-9.82,1,0,0,1
1343,1563.8,1562.37,-1.73,-0.75,-1.88,1.19,-10.24,1,0,0,1
1344,1564.86,1562.45,-1.69,-0.74,-0.31,0.66,-10.35,1,0,0,1
1345,1564.38,1562.46,-1.68,-0.74,-3.01,1.93,-9.38,1,0,0,1
1346,1564.18,1562.45,-1.69,-0.74,-0.74,0.77,-10.47,1,0,0,1
1347,1564.57,1562.49,-1.68,-0.74,-1.38,0.59,-10.37,1,0,0,1
1348,1564.76,1562.54,-1.65,-0.73,-1.47,2.39,-9.72,1,0,0,1
1349,1564.28,1562.54,-1.66,-0.73,-1.32,0.14,-10.32,1,0,0,1
1350,1563.9,1562.49,-1.69,-0.74,-1.9,0.53,-9.86,1,0,0,1
1351,1563.8,1562.43,-1.72,-0.75,-0.99,-0.1,-10.52,1,0,0,1
1352,1563.9,1562.39,-1.75,-0.76,-2.98,2.58,-9.67,1,0,0,1
1353,1564.09,1562.37,-1.76,-0.76,-0.64,-0.29,-10.48,1,0,0,1
1354,1563.99,1562.35,-1.77,-0.76,-2.09,1.86,-9.66,1,0,0,1
1355,1563.99,1562.32,-1.79,-0.77,-1.7,0.56,-10.05,1,0,0,1
1356,1564.18,1562.32,-1.79,-0.77,-1.16,1.14,-10.13,1,0,0,1
1357,1563.9,1562.29,-1.81,-0.77,-1.85,0.92,-10.05,1,0,0,1
1358,1564.18,1562.29,-1.81,-0.77,-1.27,1.23,-10.05,1,0,0,1
1359,1564.57,1562.33,-1.78,-0.76,-1.28,0.92,-10.13,1,0,0,1
1360,1564.28,1562.34,-1.78,-0.76,-1.22,0.28,-10.5,1,0,0,1
1361,1564.09,1562.32,-1.79,-0.77,-1.42,3.39,-11.02,1,0,0,1
1362,1563.99,1562.28,-1.82,-0.78,-0.01,-2.83,-12.8,1,0,0,1
1363,1564.18,1562.3,-1.8,-0.77,-2.94,3.05,-6.28,1,0,0,1
1364,1564.18,1562.31,-1.78,-0.76,-3.14,2.35,-7.5,1,0,0,1
1365,1564.66,1562.37,-1.75,-0.75,-2.54,0.4,-9.28,1,0,0,1
1366,1564.95,1562.45,-1.7,-0.73,-1.03,0.57,-10.41,1,0,0,1
1367,1563.99,1562.4,-1.74,-0.75,-0.54,-2.55,-13.13,1,0,0,1
1368,1564.18,1562.4,-1.74,-0.75,-1.08,0.11,-10.31,1,0,0,1
1369,1564.47,1562.42,-1.73,-0.75,-0.92,1.65,-10.01,1,0,0,1
1370,1564.38,1562.44,-1.72,-0.75,-2.76,1.42,-10.01,1,0,0,1
1371,1564.18,1562.43,-1.73,-0.75,-0.61,2.25,-10.02,1,0,0,1
1372,1563.9,1562.39,-1.75,-0.76,0.06,1.69,-9.96,1,0,0,1
1373,1563.9,1562.34,-1.78,-0.76,-1.46,-0.59,-10.58,1,0,0,1
1374,1563.8,1562.3,-1.8,-0.77,-1.81,3.4,-9.41,1,0,0,1
1375,1563.99,1562.27,-1.82,-0.78,-1.52,-1.27,-10.99,1,0,0,1
1376,1563.8,1562.24,-1.83,-0.77,-0.2,5.98,-8.38,1,0,0,1
1377,1563.9,1562.21,-1.85,-0.78,-0.27,-0.34,-10.65,1,0,0,1
1378,1563.8,1562.17,-1.87,-0.79,-0.17,0.76,-10.27,1,0,0,1
1379,1564.18,1562.17,-1.87,-0.78,-1.38,0.52,-10.27,1,0,0,1
1380,1564.18,1562.18,-1.86,-0.78,-0.87,1.81,-10.11,1,0,0,1
1381,1563.99,1562.17,-1.86,-0.78,-1.1,1.66,-9.96,1,0,0,1
1382,1563.99,1562.15,-1.87,-0.78,-2.14,0.81,-10.28,1,0,0,1
1383,1563.9,1562.13,-1.88,-0.78,-1.19,1.03,-10.07,1,0,0,1
1384,1563.7,1562.09,-1.9,-0.79,-1.81,1.32,-10.14,1,0,0,1
1385,1564.09,1562.09,-1.89,-0.79,-1.06,0.72,-10.15,1,0,0,1
1386,1563.99,1562.08,-1.89,-0.79,-1.53,0.61,-10.35,1,0,0,1
1387,1564.18,1562.1,-1.88,-0.78,-1.86,2.13,-9.79,1,0,0,1
1388,1563.61,1562.05,-1.9,-0.79,-1.12,0.3,-10.41,1,0,0,1
1389,1564.09,1562.06,-1.89,-0.78,-2.29,1.4,-10.03,1,0,0,1
1390,1563.9,1562.04,-1.9,-0.78,-1.12,0.3,-10.37,1,0,0,1
1391,1563.9,1562.03,-1.9,-0.78,-1.27,2.73,-9.75,1,0,0,1
1392,1563.61,1561.98,-1.92,-0.79,-0.95,1.2,-10.29,1,0,0,1
1393,1563.42,1561.92,-1.95,-0.8,-1.14,1.72,-10,1,0,0,1
1394,1563.9,1561.92,-1.94,-0.79,-0.89,1.86,-10.05,1,0,0,1
1395,1563.9,1561.92,-1.94,-0.79,-1.65,1.65,-10.02,1,0,0,1
1396,1563.61,1561.88,-1.95,-0.79,-1.41,2.11,-10.11,1,0,0,1
1397,1563.61,1561.84,-1.97,-0.8,0.33,1.05,-11.1,1,0,0,1
1398,1564.09,1561.87,-1.95,-0.79,-1.55,0.53,-10.46,1,0,0,1
1399,1563.9,1561.87,-1.94,-0.79,-0.59,1.64,-10,1,0,0,1
1400,1563.9,1561.87,-1.93,-0.79,-0.88,1,-10.37,1,0,0,1
1401,1564.09,1561.89,-1.91,-0.78,-0.21,1,-10.36,1,0,0,1
1402,1564.28,1561.94,-1.88,-0.77,-1,1.54,-10.08,1,0,0,1
1403,1564.47,1562,-1.84,-0.76,-0.86,1.35,-10.17,1,0,0,1
1404,1564.09,1562.02,-1.83,-0.76,-0.87,1.41,-10.19,1,0,0,1
1405,1564.09,1562.04,-1.81,-0.75,-0.94,1,-10.22,1,0,0,1
1406,1563.61,1562,-1.83,-0.76,-0.79,1.33,-10.15,1,0,0,1
1407,1563.42,1561.94,-1.86,-0.77,-0.65,1.01,-10.28,1,0,0,1
1408,1563.99,1561.95,-1.85,-0.76,-0.88,1.18,-10.19,1,0,0,1
1409,1563.9,1561.96,-1.85,-0.76,-0.92,1.48,-10.06,1,0,0,1
1410,1564.18,1561.99,-1.82,-0.76,-0.89,1.13,-10.28,1,0,0,1
1411,1563.9,1561.99,-1.82,-0.76,-1.02,1.6,-10.03,1,0,0,1
1412,1563.32,1561.92,-1.86,-0.77,-0.71,0.82,-10.38,1,0,0,1
1413,1563.9,1561.93,-1.85,-0.76,-1.02,1.4,-10.17,1,0,0,1
1414,1563.8,1561.92,-1.85,-0.76,-0.98,1.63,-10.1,1,0,0,1
1415,1563.99,1561.94,-1.84,-0.76,-1.04,1.34,-10.18,1,0,0,1
1416,1563.99,1561.95,-1.82,-0.76,-0.78,1.25,-10.2,1,0,0,1
1417,1564.18,1561.99,-1.8,-0.75,-1.13,1.37,-10.14,1,0,0,1
1418,1563.99,1562,-1.79,-0.75,-1,1.64,-10.17,1,0,0,1
1419,1564.18,1562.03,-1.77,-0.74,-0.94,1.58,-10.13,1,0,0,1
1420,1564.38,1562.09,-1.74,-0.73,-0.74,1.81,-10.05,1,0,0,1
1421,1563.9,1562.08,-1.74,-0.74,-0.84,1.62,-10.12,1,0,0,1
1422,1563.51,1562.04,-1.76,-0.74,-0.96,1.55,-10.13,1,0,0,1
1423,1563.9,1562.04,-1.76,-0.74,-0.8,1.14,-10.27,1,0,0,1
1424,1563.51,1561.99,-1.79,-0.75,-1.11,1.57,-10.1,1,0,0,1
1425,1563.7,1561.97,-1.8,-0.75,-1.09,1.94,-10.01,1,0,0,1
1426,1563.61,1561.94,-1.81,-0.76,-1.01,0.22,-10.47,1,0,0,1
1427,1563.51,1561.93,-1.8,-0.74,-5.71,11.21,-4.55,1,0,0,1
1428,1568.79,1562.15,-1.89,-0.92,-15.46,50.79,-78.45,1,0,0,1
1429,1577.15,1563.63,-1.04,-0.67,-28.51,19.23,-6.78,1,0,0,1
1430,1581,1565.53,0.08,-0.34,-35.2,-27.89,7.93,1,0,0,1
1431,1570.62,1566.13,0.41,-0.22,11.86,7.53,5.72,1,0,0,1
1432,1572.83,1566.99,0.9,-0.05,-0.33,4.46,13.66,1,0,0,1
1433,1576.09,1568.15,1.54,0.15,5.48,-0.62,10.98,1,0,0,1
1434,1574.56,1569.03,1.99,0.28,12.3,2.74,5.26,1,0,0,1
1435,1571.87,1569.51,2.17,0.31,7.88,-1.15,-3.65,1,0,0,1
1436,1571.77,1569.95,2.32,0.34,0.37,-3.74,-1.44,1,0,0,1
1437,1571.29,1570.32,2.43,0.36,-3.06,-4.16,1.89,1,0,0,1
1438,1571.19,1570.65,2.53,0.38,-4.19,-3.5,3.38,1,0,0,1
1439,1571.19,1570.95,2.6,0.4,-2.99,-1.66,3.04,1,0,0,1
1440,1571,1571.2,2.64,0.4,-0.53,-0.64,2.38,1,0,0,1
1441,1571.19,1571.45,2.67,0.4,0.92,-1.19,1.89,1,0,0,1
1442,1570.71,1571.61,2.65,0.39,2.02,-2.86,1.16,1,0,0,1
1443,1569.47,1571.6,2.53,0.35,-1.57,-4.75,-0.07,1,0,0,1
1444,1568.7,1571.5,2.36,0.28,-4.41,-4.97,-0.88,1,0,0,1
1445,1568.7,1571.39,2.18,0.23,-5,-4.35,-0.85,1,0,0,1
1446,1568.12,1571.21,1.97,0.16,-5.1,-4.36,-0.73,1,0,0,1
1447,1568.5,1571.08,1.79,0.11,-3.32,-5.33,-1.11,1,0,0,1
1448,1568.02,1570.89,1.59,0.05,1.11,-5.64,-1.26,1,0,0,1
1449,1568.22,1570.73,1.41,-0.01,4.22,-4.82,-0.4,1,0,0,1
1450,1566.97,1570.43,1.15,-0.07,5.61,-3.38,0.25,1,0,0,1
1451,1566.87,1570.14,0.91,-0.14,6.78,-1.51,0.6,1,0,1,1
1452,1566.58,1569.82,0.67,-0.19,7.35,-0.58,1.06,1,0,1,1
